Country,City,AQI Value,AQI Category,CO AQI Value,CO AQI Category,Ozone AQI Value,Ozone AQI Category,NO2 AQI Value,NO2 AQI Category,PM2.5 AQI Value,PM2.5 AQI Category,Density,Forested Area
Thailand,Lop Buri,47.00,Good,1.00,Good,28.00,Good,0.00,Good,47.00,Good,137.00,0.32
Thailand,Thoen,39.00,Good,1.00,Good,9.00,Good,1.00,Good,39.00,Good,137.00,0.32
Thailand,Den Chai,25.00,Good,0.00,Good,22.00,Good,0.00,Good,25.00,Good,137.00,0.32
Thailand,Chum Phae,43.00,Good,0.00,Good,25.00,Good,0.00,Good,43.00,Good,137.00,0.32
Thailand,Thap Khlo,50.00,Good,0.00,Good,21.00,Good,0.00,Good,50.00,Good,137.00,0.32
Thailand,Surat Thani,33.00,Good,0.00,Good,17.00,Good,0.00,Good,33.00,Good,137.00,0.32
Thailand,Nong Khae,63.00,Moderate,1.00,Good,29.00,Good,1.00,Good,63.00,Moderate,137.00,0.32
Thailand,Sadao,58.00,Moderate,1.00,Good,28.00,Good,0.00,Good,58.00,Moderate,137.00,0.32
Thailand,Nan,38.00,Good,0.00,Good,23.00,Good,0.00,Good,38.00,Good,137.00,0.32
Thailand,Tak Bai,72.00,Moderate,2.00,Good,27.00,Good,3.00,Good,72.00,Moderate,137.00,0.32
Thailand,Bang Sao Thong,59.00,Moderate,1.00,Good,20.00,Good,1.00,Good,59.00,Moderate,137.00,0.32
Thailand,Pathum Thani,63.00,Moderate,1.00,Good,26.00,Good,1.00,Good,63.00,Moderate,137.00,0.32
Thailand,Surin,85.00,Moderate,2.00,Good,18.00,Good,4.00,Good,85.00,Moderate,137.00,0.32
Thailand,Lampang,34.00,Good,0.00,Good,23.00,Good,1.00,Good,34.00,Good,137.00,0.32
Thailand,Tha Muang,41.00,Good,0.00,Good,19.00,Good,0.00,Good,41.00,Good,137.00,0.32
Thailand,Mae Sot,18.00,Good,0.00,Good,18.00,Good,0.00,Good,16.00,Good,137.00,0.32
Thailand,Hua Hin,29.00,Good,0.00,Good,18.00,Good,0.00,Good,29.00,Good,137.00,0.32
Thailand,Phichit,26.00,Good,0.00,Good,23.00,Good,0.00,Good,26.00,Good,137.00,0.32
Thailand,Phrae,62.00,Moderate,0.00,Good,24.00,Good,0.00,Good,62.00,Moderate,137.00,0.32
Thailand,Nong Ki,50.00,Good,0.00,Good,27.00,Good,0.00,Good,50.00,Good,137.00,0.32
Thailand,Bua Yai,51.00,Moderate,0.00,Good,25.00,Good,0.00,Good,51.00,Moderate,137.00,0.32
Thailand,Bang Racham,80.00,Moderate,2.00,Good,17.00,Good,4.00,Good,80.00,Moderate,137.00,0.32
Thailand,Chai Nat,62.00,Moderate,1.00,Good,16.00,Good,2.00,Good,62.00,Moderate,137.00,0.32
Thailand,Bang Phae,133.00,Unhealthy for Sensitive Groups,3.00,Good,3.00,Good,11.00,Good,133.00,Unhealthy for Sensitive Groups,137.00,0.32
Thailand,Si Satchanalai,62.00,Moderate,1.00,Good,17.00,Good,1.00,Good,62.00,Moderate,137.00,0.32
Thailand,Sukhothai,76.00,Moderate,1.00,Good,24.00,Good,0.00,Good,76.00,Moderate,137.00,0.32
Thailand,Pran Buri,35.00,Good,0.00,Good,18.00,Good,0.00,Good,35.00,Good,137.00,0.32
Thailand,Sawankhalok,73.00,Moderate,0.00,Good,23.00,Good,0.00,Good,73.00,Moderate,137.00,0.32
Thailand,Phak Hai,54.00,Moderate,1.00,Good,25.00,Good,1.00,Good,54.00,Moderate,137.00,0.32
Thailand,Phanat Nikhom,53.00,Moderate,1.00,Good,18.00,Good,1.00,Good,53.00,Moderate,137.00,0.32
Thailand,Prachuap Khiri Khan,28.00,Good,0.00,Good,17.00,Good,0.00,Good,28.00,Good,137.00,0.32
Thailand,Chon Buri,51.00,Moderate,0.00,Good,21.00,Good,0.00,Good,51.00,Moderate,137.00,0.32
Thailand,Photharam,32.00,Good,0.00,Good,22.00,Good,0.00,Good,32.00,Good,137.00,0.32
Thailand,Wiang Sa,82.00,Moderate,2.00,Good,4.00,Good,3.00,Good,82.00,Moderate,137.00,0.32
Thailand,Suwannaphum,99.00,Moderate,2.00,Good,15.00,Good,5.00,Good,99.00,Moderate,137.00,0.32
Thailand,Bang Khla,57.00,Moderate,1.00,Good,24.00,Good,1.00,Good,57.00,Moderate,137.00,0.32
Thailand,Loei,44.00,Good,0.00,Good,22.00,Good,0.00,Good,44.00,Good,137.00,0.32
Thailand,Tha Bo,46.00,Good,0.00,Good,25.00,Good,0.00,Good,46.00,Good,137.00,0.32
Thailand,Roi Et,47.00,Good,0.00,Good,30.00,Good,0.00,Good,47.00,Good,137.00,0.32
Thailand,Pak Kret,57.00,Moderate,1.00,Good,27.00,Good,1.00,Good,57.00,Moderate,137.00,0.32
Thailand,Rayong,53.00,Moderate,0.00,Good,15.00,Good,3.00,Good,53.00,Moderate,137.00,0.32
Thailand,Trang,56.00,Moderate,1.00,Good,27.00,Good,0.00,Good,56.00,Moderate,137.00,0.32
Thailand,Uthai Thani,43.00,Good,0.00,Good,20.00,Good,0.00,Good,43.00,Good,137.00,0.32
Thailand,Krathum Baen,54.00,Moderate,1.00,Good,24.00,Good,0.00,Good,54.00,Moderate,137.00,0.32
Thailand,Taphan Hin,53.00,Moderate,0.00,Good,21.00,Good,0.00,Good,53.00,Moderate,137.00,0.32
Thailand,Chiang Klang,29.00,Good,0.00,Good,29.00,Good,0.00,Good,29.00,Good,137.00,0.32
Thailand,Nakhon Ratchasima,36.00,Good,0.00,Good,25.00,Good,0.00,Good,36.00,Good,137.00,0.32
Thailand,Kantang,56.00,Moderate,1.00,Good,27.00,Good,0.00,Good,56.00,Moderate,137.00,0.32
Thailand,Na Wa,56.00,Moderate,1.00,Good,30.00,Good,0.00,Good,56.00,Moderate,137.00,0.32
Thailand,Sai Buri,60.00,Moderate,1.00,Good,34.00,Good,0.00,Good,60.00,Moderate,137.00,0.32
Thailand,Satun,72.00,Moderate,2.00,Good,72.00,Moderate,0.00,Good,71.00,Moderate,137.00,0.32
Thailand,Thung Song,53.00,Moderate,0.00,Good,16.00,Good,0.00,Good,53.00,Moderate,137.00,0.32
Thailand,Kanchanaburi,40.00,Good,0.00,Good,19.00,Good,0.00,Good,40.00,Good,137.00,0.32
Thailand,Ban Chang,52.00,Moderate,0.00,Good,22.00,Good,1.00,Good,52.00,Moderate,137.00,0.32
Thailand,Phra Pradaeng,70.00,Moderate,1.00,Good,24.00,Good,1.00,Good,70.00,Moderate,137.00,0.32
Thailand,Ban Pong,39.00,Good,0.00,Good,23.00,Good,0.00,Good,39.00,Good,137.00,0.32
Thailand,Ubon Ratchathani,46.00,Good,1.00,Good,26.00,Good,0.00,Good,46.00,Good,137.00,0.32
Thailand,Kuchinarai,51.00,Moderate,0.00,Good,26.00,Good,0.00,Good,51.00,Moderate,137.00,0.32
Thailand,Warin Chamrap,58.00,Moderate,1.00,Good,26.00,Good,0.00,Good,58.00,Moderate,137.00,0.32
Thailand,Chiang Mai,20.00,Good,0.00,Good,20.00,Good,0.00,Good,20.00,Good,137.00,0.32
Thailand,Nakhon Si Thammarat,58.00,Moderate,1.00,Good,32.00,Good,0.00,Good,58.00,Moderate,137.00,0.32
Malaysia,Batu Gajah,92.00,Moderate,2.00,Good,57.00,Moderate,1.00,Good,92.00,Moderate,99.00,0.68
Malaysia,Lahad Datu,48.00,Good,1.00,Good,15.00,Good,0.00,Good,48.00,Good,99.00,0.68
Malaysia,Kangar,105.00,Unhealthy for Sensitive Groups,2.00,Good,13.00,Good,8.00,Good,105.00,Unhealthy for Sensitive Groups,99.00,0.68
Malaysia,Melaka,61.00,Moderate,1.00,Good,31.00,Good,0.00,Good,61.00,Moderate,99.00,0.68
Malaysia,Kluang,80.00,Moderate,1.00,Good,38.00,Good,0.00,Good,80.00,Moderate,99.00,0.68
Malaysia,Kuala Lumpur,76.00,Moderate,2.00,Good,41.00,Good,2.00,Good,76.00,Moderate,99.00,0.68
Malaysia,Beaufort,63.00,Moderate,6.00,Good,36.00,Good,0.00,Good,63.00,Moderate,99.00,0.68
Malaysia,Kuala Lipis,70.00,Moderate,2.00,Good,10.00,Good,3.00,Good,70.00,Moderate,99.00,0.68
Malaysia,Cukai,93.00,Moderate,1.00,Good,38.00,Good,0.00,Good,93.00,Moderate,99.00,0.68
Malaysia,Parit Buntar,79.00,Moderate,2.00,Good,60.00,Moderate,0.00,Good,79.00,Moderate,99.00,0.68
Malaysia,Kuala Terengganu,75.00,Moderate,1.00,Good,40.00,Good,0.00,Good,75.00,Moderate,99.00,0.68
Malaysia,Ipoh,69.00,Moderate,1.00,Good,38.00,Good,0.00,Good,69.00,Moderate,99.00,0.68
Malaysia,Shah Alam,78.00,Moderate,2.00,Good,43.00,Good,2.00,Good,78.00,Moderate,99.00,0.68
Malaysia,Banting,89.00,Moderate,1.00,Good,36.00,Good,1.00,Good,89.00,Moderate,99.00,0.68
Malaysia,Bukit Mertajam,150.00,Unhealthy,3.00,Good,24.00,Good,10.00,Good,150.00,Unhealthy,99.00,0.68
Malaysia,Seremban,140.00,Unhealthy for Sensitive Groups,3.00,Good,14.00,Good,12.00,Good,140.00,Unhealthy for Sensitive Groups,99.00,0.68
Malaysia,Miri,209.00,Very Unhealthy,67.00,Moderate,209.00,Very Unhealthy,2.00,Good,157.00,Unhealthy,99.00,0.68
Malaysia,Raub,74.00,Moderate,1.00,Good,35.00,Good,0.00,Good,74.00,Moderate,99.00,0.68
Malaysia,Klang,57.00,Moderate,1.00,Good,34.00,Good,1.00,Good,57.00,Moderate,99.00,0.68
Malaysia,Sungai Petani,150.00,Unhealthy,3.00,Good,23.00,Good,10.00,Good,150.00,Unhealthy,99.00,0.68
Malaysia,Petaling Jaya,97.00,Moderate,2.00,Good,48.00,Good,1.00,Good,97.00,Moderate,99.00,0.68
Malaysia,Kuantan,86.00,Moderate,1.00,Good,38.00,Good,0.00,Good,86.00,Moderate,99.00,0.68
Malaysia,Alor Setar,55.00,Moderate,1.00,Good,35.00,Good,0.00,Good,55.00,Moderate,99.00,0.68
Malaysia,Kuah,104.00,Unhealthy for Sensitive Groups,2.00,Good,58.00,Moderate,0.00,Good,104.00,Unhealthy for Sensitive Groups,99.00,0.68
Malaysia,Juru,150.00,Unhealthy,3.00,Good,27.00,Good,9.00,Good,150.00,Unhealthy,99.00,0.68
Malaysia,Bintulu,51.00,Moderate,1.00,Good,12.00,Good,0.00,Good,51.00,Moderate,99.00,0.68
Malaysia,Pasir Gudang,141.00,Unhealthy for Sensitive Groups,2.00,Good,4.00,Good,21.00,Good,141.00,Unhealthy for Sensitive Groups,99.00,0.68
Malaysia,Johor Bahru,107.00,Unhealthy for Sensitive Groups,1.00,Good,35.00,Good,3.00,Good,107.00,Unhealthy for Sensitive Groups,99.00,0.68
Malaysia,Sibu,61.00,Moderate,3.00,Good,21.00,Good,0.00,Good,61.00,Moderate,99.00,0.68
Malaysia,Kuching,46.00,Good,1.00,Good,16.00,Good,0.00,Good,46.00,Good,99.00,0.68
Malaysia,Taiping,131.00,Unhealthy for Sensitive Groups,3.00,Good,24.00,Good,10.00,Good,131.00,Unhealthy for Sensitive Groups,99.00,0.68
Malaysia,Teluk Intan,90.00,Moderate,2.00,Good,57.00,Moderate,1.00,Good,90.00,Moderate,99.00,0.68
Ecuador,Cayambe,39.00,Good,1.00,Good,4.00,Good,2.00,Good,39.00,Good,71.00,0.50
Ecuador,El Carmen,79.00,Moderate,3.00,Good,5.00,Good,9.00,Good,79.00,Moderate,71.00,0.50
Ecuador,Guaranda,59.00,Moderate,2.00,Good,1.00,Good,6.00,Good,59.00,Moderate,71.00,0.50
Ecuador,Milagro,59.00,Moderate,1.00,Good,13.00,Good,6.00,Good,59.00,Moderate,71.00,0.50
Ecuador,Quito,131.00,Unhealthy for Sensitive Groups,3.00,Good,0.00,Good,7.00,Good,131.00,Unhealthy for Sensitive Groups,71.00,0.50
Ecuador,Santo Domingo,70.00,Moderate,2.00,Good,3.00,Good,7.00,Good,70.00,Moderate,71.00,0.50
Ecuador,Jipijapa,53.00,Moderate,1.00,Good,23.00,Good,0.00,Good,53.00,Moderate,71.00,0.50
Ecuador,Nueva Loja,10.00,Good,1.00,Good,5.00,Good,0.00,Good,10.00,Good,71.00,0.50
Ecuador,Manta,56.00,Moderate,1.00,Good,23.00,Good,0.00,Good,56.00,Moderate,71.00,0.50
Ecuador,La Troncal,61.00,Moderate,2.00,Good,6.00,Good,6.00,Good,61.00,Moderate,71.00,0.50
Ecuador,Rocafuerte,50.00,Good,1.00,Good,23.00,Good,0.00,Good,50.00,Good,71.00,0.50
Ecuador,Ventanas,75.00,Moderate,2.00,Good,5.00,Good,8.00,Good,75.00,Moderate,71.00,0.50
Ecuador,Puyo,48.00,Good,1.00,Good,3.00,Good,0.00,Good,48.00,Good,71.00,0.50
Ecuador,Rosa Zarate,46.00,Good,1.00,Good,14.00,Good,2.00,Good,46.00,Good,71.00,0.50
Ecuador,Loja,16.00,Good,1.00,Good,6.00,Good,0.00,Good,16.00,Good,71.00,0.50
Ecuador,Vinces,67.00,Moderate,2.00,Good,11.00,Good,6.00,Good,67.00,Moderate,71.00,0.50
Ecuador,Huaquillas,41.00,Good,1.00,Good,15.00,Good,2.00,Good,41.00,Good,71.00,0.50
Ecuador,Pasaje,53.00,Moderate,1.00,Good,11.00,Good,3.00,Good,53.00,Moderate,71.00,0.50
Ecuador,Macas,7.00,Good,1.00,Good,7.00,Good,0.00,Good,7.00,Good,71.00,0.50
Ecuador,Atuntaqui,46.00,Good,1.00,Good,6.00,Good,2.00,Good,46.00,Good,71.00,0.50
Ecuador,Otavalo,57.00,Moderate,1.00,Good,2.00,Good,4.00,Good,57.00,Moderate,71.00,0.50
Ecuador,Catamayo,24.00,Good,1.00,Good,8.00,Good,1.00,Good,24.00,Good,71.00,0.50
Ecuador,Guayaquil,66.00,Moderate,1.00,Good,22.00,Good,2.00,Good,66.00,Moderate,71.00,0.50
Ecuador,Pedro Carbo,58.00,Moderate,1.00,Good,24.00,Good,1.00,Good,58.00,Moderate,71.00,0.50
Ecuador,Pelileo,42.00,Good,1.00,Good,1.00,Good,2.00,Good,42.00,Good,71.00,0.50
Ecuador,Ibarra,30.00,Good,1.00,Good,8.00,Good,2.00,Good,30.00,Good,71.00,0.50
Ecuador,Quevedo,74.00,Moderate,3.00,Good,3.00,Good,7.00,Good,74.00,Moderate,71.00,0.50
Ecuador,Velasco Ibarra,66.00,Moderate,2.00,Good,9.00,Good,6.00,Good,66.00,Moderate,71.00,0.50
Ecuador,Daule,61.00,Moderate,1.00,Good,16.00,Good,4.00,Good,61.00,Moderate,71.00,0.50
Ecuador,Naranjito,59.00,Moderate,1.00,Good,14.00,Good,5.00,Good,59.00,Moderate,71.00,0.50
Ecuador,Latacunga,21.00,Good,0.00,Good,7.00,Good,0.00,Good,21.00,Good,71.00,0.50
Ecuador,Machala,36.00,Good,1.00,Good,19.00,Good,1.00,Good,36.00,Good,71.00,0.50
Ecuador,Azogues,8.00,Good,0.00,Good,7.00,Good,0.00,Good,8.00,Good,71.00,0.50
Ecuador,Babahoyo,62.00,Moderate,2.00,Good,11.00,Good,6.00,Good,62.00,Moderate,71.00,0.50
Ecuador,Playas,23.00,Good,1.00,Good,21.00,Good,0.00,Good,23.00,Good,71.00,0.50
Ecuador,Riobamba,20.00,Good,0.00,Good,7.00,Good,0.00,Good,20.00,Good,71.00,0.50
Ecuador,Calceta,41.00,Good,1.00,Good,17.00,Good,2.00,Good,41.00,Good,71.00,0.50
Ecuador,Ambato,38.00,Good,1.00,Good,2.00,Good,2.00,Good,38.00,Good,71.00,0.50
Ecuador,Chone,31.00,Good,1.00,Good,21.00,Good,1.00,Good,31.00,Good,71.00,0.50
Ecuador,Cariamanga,41.00,Good,1.00,Good,4.00,Good,2.00,Good,41.00,Good,71.00,0.50
Ecuador,Tosagua,28.00,Good,1.00,Good,20.00,Good,1.00,Good,28.00,Good,71.00,0.50
Ecuador,Machachi,22.00,Good,1.00,Good,13.00,Good,1.00,Good,22.00,Good,71.00,0.50
Ecuador,Naranjal,39.00,Good,1.00,Good,16.00,Good,3.00,Good,39.00,Good,71.00,0.50
Ecuador,Cuenca,18.00,Good,1.00,Good,4.00,Good,2.00,Good,18.00,Good,71.00,0.50
Ecuador,Tena,27.00,Good,1.00,Good,4.00,Good,1.00,Good,27.00,Good,71.00,0.50
Ecuador,Esmeraldas,17.00,Good,0.00,Good,17.00,Good,0.00,Good,12.00,Good,71.00,0.50
Ecuador,Zamora,23.00,Good,1.00,Good,3.00,Good,1.00,Good,23.00,Good,71.00,0.50
Ecuador,Montecristi,56.00,Moderate,1.00,Good,23.00,Good,0.00,Good,56.00,Moderate,71.00,0.50
Ecuador,Zaruma,44.00,Good,1.00,Good,6.00,Good,3.00,Good,44.00,Good,71.00,0.50
Ecuador,Portoviejo,38.00,Good,1.00,Good,19.00,Good,2.00,Good,38.00,Good,71.00,0.50
Argentina,Chacabuco,17.00,Good,0.00,Good,17.00,Good,1.00,Good,17.00,Good,17.00,0.10
Argentina,Corrientes,13.00,Good,1.00,Good,12.00,Good,0.00,Good,13.00,Good,17.00,0.10
Argentina,Mercedes,14.00,Good,1.00,Good,14.00,Good,0.00,Good,3.00,Good,17.00,0.10
Argentina,Formosa,32.00,Good,0.00,Good,13.00,Good,0.00,Good,32.00,Good,17.00,0.10
Argentina,Necochea,23.00,Good,0.00,Good,23.00,Good,0.00,Good,17.00,Good,17.00,0.10
Argentina,Villeta,90.00,Moderate,2.00,Good,5.00,Good,3.00,Good,90.00,Moderate,17.00,0.10
Argentina,Concordia,19.00,Good,0.00,Good,17.00,Good,0.00,Good,19.00,Good,17.00,0.10
Argentina,Chivilcoy,16.00,Good,0.00,Good,16.00,Good,1.00,Good,14.00,Good,17.00,0.10
Argentina,Viedma,23.00,Good,0.00,Good,16.00,Good,0.00,Good,23.00,Good,17.00,0.10
Argentina,Mendoza,45.00,Good,1.00,Good,16.00,Good,4.00,Good,45.00,Good,17.00,0.10
Argentina,Trelew,18.00,Good,0.00,Good,18.00,Good,0.00,Good,2.00,Good,17.00,0.10
Argentina,La Plata,43.00,Good,1.00,Good,12.00,Good,8.00,Good,43.00,Good,17.00,0.10
Argentina,Tres Arroyos,26.00,Good,0.00,Good,26.00,Good,0.00,Good,12.00,Good,17.00,0.10
Argentina,Comodoro Rivadavia,11.00,Good,0.00,Good,11.00,Good,1.00,Good,4.00,Good,17.00,0.10
Argentina,Azul,34.00,Good,0.00,Good,17.00,Good,0.00,Good,34.00,Good,17.00,0.10
Argentina,Yacuiba,12.00,Good,0.00,Good,11.00,Good,0.00,Good,12.00,Good,17.00,0.10
Argentina,Salta,43.00,Good,1.00,Good,0.00,Good,8.00,Good,43.00,Good,17.00,0.10
Argentina,Reconquista,18.00,Good,1.00,Good,9.00,Good,2.00,Good,18.00,Good,17.00,0.10
Argentina,Bell Ville,20.00,Good,1.00,Good,11.00,Good,0.00,Good,20.00,Good,17.00,0.10
Argentina,Gualeguay,15.00,Good,0.00,Good,15.00,Good,1.00,Good,14.00,Good,17.00,0.10
Argentina,Puerto Madryn,11.00,Good,0.00,Good,11.00,Good,0.00,Good,7.00,Good,17.00,0.10
Argentina,General Pico,15.00,Good,0.00,Good,15.00,Good,0.00,Good,14.00,Good,17.00,0.10
Argentina,Rosario,57.00,Moderate,1.00,Good,23.00,Good,2.00,Good,57.00,Moderate,17.00,0.10
Argentina,Pergamino,33.00,Good,1.00,Good,23.00,Good,1.00,Good,33.00,Good,17.00,0.10
Argentina,Villa Carlos Paz,60.00,Moderate,1.00,Good,7.00,Good,11.00,Good,60.00,Moderate,17.00,0.10
Argentina,Rivadavia,22.00,Good,0.00,Good,14.00,Good,2.00,Good,22.00,Good,17.00,0.10
Argentina,Tartagal,18.00,Good,0.00,Good,18.00,Good,0.00,Good,5.00,Good,17.00,0.10
Argentina,Posadas,31.00,Good,0.00,Good,13.00,Good,1.00,Good,31.00,Good,17.00,0.10
Argentina,Rawson,22.00,Good,0.00,Good,22.00,Good,0.00,Good,11.00,Good,17.00,0.10
Argentina,Resistencia,37.00,Good,1.00,Good,3.00,Good,5.00,Good,37.00,Good,17.00,0.10
Argentina,Venado Tuerto,19.00,Good,0.00,Good,19.00,Good,0.00,Good,15.00,Good,17.00,0.10
Argentina,Goya,20.00,Good,0.00,Good,20.00,Good,0.00,Good,9.00,Good,17.00,0.10
Argentina,Punta Alta,20.00,Good,0.00,Good,20.00,Good,0.00,Good,5.00,Good,17.00,0.10
Argentina,San Juan,26.00,Good,1.00,Good,8.00,Good,4.00,Good,26.00,Good,17.00,0.10
Argentina,Catamarca,22.00,Good,0.00,Good,22.00,Good,0.00,Good,4.00,Good,17.00,0.10
Argentina,Rafaela,24.00,Good,0.00,Good,24.00,Good,0.00,Good,9.00,Good,17.00,0.10
Argentina,Alta Gracia,34.00,Good,1.00,Good,34.00,Good,1.00,Good,28.00,Good,17.00,0.10
Argentina,Ushuaia,13.00,Good,0.00,Good,13.00,Good,0.00,Good,0.00,Good,17.00,0.10
Argentina,General Roca,12.00,Good,0.00,Good,12.00,Good,1.00,Good,5.00,Good,17.00,0.10
Argentina,Tandil,23.00,Good,0.00,Good,23.00,Good,0.00,Good,23.00,Good,17.00,0.10
Argentina,Campana,54.00,Moderate,1.00,Good,23.00,Good,4.00,Good,54.00,Moderate,17.00,0.10
Argentina,La Rioja,11.00,Good,0.00,Good,11.00,Good,0.00,Good,5.00,Good,17.00,0.10
Peru,Chachapoyas,21.00,Good,0.00,Good,4.00,Good,0.00,Good,21.00,Good,26.00,0.58
Peru,Paramonga,41.00,Good,1.00,Good,18.00,Good,1.00,Good,41.00,Good,26.00,0.58
Peru,Pucallpa,30.00,Good,1.00,Good,1.00,Good,0.00,Good,30.00,Good,26.00,0.58
Peru,Rioja,25.00,Good,1.00,Good,3.00,Good,0.00,Good,25.00,Good,26.00,0.58
Peru,Huaura,39.00,Good,1.00,Good,19.00,Good,1.00,Good,39.00,Good,26.00,0.58
Peru,Sechura,49.00,Good,0.00,Good,24.00,Good,0.00,Good,49.00,Good,26.00,0.58
Peru,Concepcion,24.00,Good,0.00,Good,5.00,Good,1.00,Good,24.00,Good,26.00,0.58
Peru,Pisco,28.00,Good,0.00,Good,22.00,Good,0.00,Good,28.00,Good,26.00,0.58
Peru,Trujillo,47.00,Good,1.00,Good,16.00,Good,2.00,Good,47.00,Good,26.00,0.58
Peru,Iquitos,28.00,Good,1.00,Good,1.00,Good,0.00,Good,28.00,Good,26.00,0.58
Peru,Imperial,20.00,Good,1.00,Good,20.00,Good,1.00,Good,17.00,Good,26.00,0.58
Peru,Sullana,45.00,Good,1.00,Good,17.00,Good,1.00,Good,45.00,Good,26.00,0.58
Peru,Otuzco,36.00,Good,1.00,Good,5.00,Good,2.00,Good,36.00,Good,26.00,0.58
Peru,Chosica,179.00,Unhealthy,9.00,Good,5.00,Good,25.00,Good,179.00,Unhealthy,26.00,0.58
Peru,Casma,27.00,Good,0.00,Good,19.00,Good,0.00,Good,27.00,Good,26.00,0.58
Peru,Catacaos,43.00,Good,1.00,Good,19.00,Good,1.00,Good,43.00,Good,26.00,0.58
Peru,Cajabamba,27.00,Good,1.00,Good,4.00,Good,0.00,Good,27.00,Good,26.00,0.58
Peru,Motupe,38.00,Good,1.00,Good,18.00,Good,0.00,Good,38.00,Good,26.00,0.58
Peru,Abancay,24.00,Good,1.00,Good,0.00,Good,2.00,Good,24.00,Good,26.00,0.58
Peru,Pativilca,36.00,Good,1.00,Good,21.00,Good,1.00,Good,36.00,Good,26.00,0.58
Peru,Puerto Maldonado,38.00,Good,1.00,Good,1.00,Good,0.00,Good,38.00,Good,26.00,0.58
Peru,Contamana,26.00,Good,1.00,Good,5.00,Good,0.00,Good,26.00,Good,26.00,0.58
Peru,Puquio,11.00,Good,0.00,Good,11.00,Good,0.00,Good,5.00,Good,26.00,0.58
Peru,Pacasmayo,30.00,Good,1.00,Good,21.00,Good,0.00,Good,30.00,Good,26.00,0.58
Peru,Chulucanas,58.00,Moderate,1.00,Good,12.00,Good,1.00,Good,58.00,Moderate,26.00,0.58
Peru,Chancay,114.00,Unhealthy for Sensitive Groups,3.00,Good,15.00,Good,7.00,Good,114.00,Unhealthy for Sensitive Groups,26.00,0.58
Peru,Ayaviri,25.00,Good,0.00,Good,3.00,Good,2.00,Good,25.00,Good,26.00,0.58
Peru,Mollendo,21.00,Good,0.00,Good,21.00,Good,0.00,Good,15.00,Good,26.00,0.58
Peru,Huanta,19.00,Good,1.00,Good,2.00,Good,2.00,Good,19.00,Good,26.00,0.58
Peru,Moquegua,21.00,Good,0.00,Good,12.00,Good,1.00,Good,21.00,Good,26.00,0.58
Peru,Huaraz,9.00,Good,0.00,Good,9.00,Good,0.00,Good,8.00,Good,26.00,0.58
Peru,Huarmey,29.00,Good,0.00,Good,20.00,Good,0.00,Good,29.00,Good,26.00,0.58
Peru,Huacho,38.00,Good,1.00,Good,20.00,Good,1.00,Good,38.00,Good,26.00,0.58
Peru,Ilave,25.00,Good,0.00,Good,14.00,Good,1.00,Good,25.00,Good,26.00,0.58
Peru,Huancavelica,10.00,Good,0.00,Good,2.00,Good,1.00,Good,10.00,Good,26.00,0.58
Peru,Huancayo,25.00,Good,0.00,Good,4.00,Good,2.00,Good,25.00,Good,26.00,0.58
Peru,Lima,110.00,Unhealthy for Sensitive Groups,4.00,Good,16.00,Good,9.00,Good,110.00,Unhealthy for Sensitive Groups,26.00,0.58
Peru,Juliaca,18.00,Good,0.00,Good,3.00,Good,2.00,Good,18.00,Good,26.00,0.58
Peru,Lambayeque,45.00,Good,0.00,Good,23.00,Good,0.00,Good,45.00,Good,26.00,0.58
Peru,Satipo,35.00,Good,1.00,Good,3.00,Good,0.00,Good,35.00,Good,26.00,0.58
Peru,Yurimaguas,32.00,Good,1.00,Good,1.00,Good,0.00,Good,32.00,Good,26.00,0.58
Peru,Pimentel,28.00,Good,0.00,Good,22.00,Good,0.00,Good,28.00,Good,26.00,0.58
Peru,Moyobamba,32.00,Good,1.00,Good,6.00,Good,0.00,Good,32.00,Good,26.00,0.58
Peru,Ayacucho,12.00,Good,0.00,Good,8.00,Good,0.00,Good,12.00,Good,26.00,0.58
Peru,Chilca,92.00,Moderate,2.00,Good,16.00,Good,5.00,Good,92.00,Moderate,26.00,0.58
Peru,Sicuani,12.00,Good,0.00,Good,9.00,Good,1.00,Good,12.00,Good,26.00,0.58
Peru,San Clemente,22.00,Good,0.00,Good,18.00,Good,1.00,Good,22.00,Good,26.00,0.58
Peru,Lamas,39.00,Good,1.00,Good,6.00,Good,0.00,Good,39.00,Good,26.00,0.58
Peru,Chimbote,36.00,Good,1.00,Good,22.00,Good,0.00,Good,36.00,Good,26.00,0.58
Peru,Cajamarca,44.00,Good,1.00,Good,3.00,Good,2.00,Good,44.00,Good,26.00,0.58
Peru,Salaverry,47.00,Good,1.00,Good,16.00,Good,2.00,Good,47.00,Good,26.00,0.58
Peru,Jauja,29.00,Good,1.00,Good,5.00,Good,3.00,Good,29.00,Good,26.00,0.58
Peru,Bagua Grande,26.00,Good,1.00,Good,3.00,Good,1.00,Good,26.00,Good,26.00,0.58
Peru,Bellavista,56.00,Moderate,2.00,Good,1.00,Good,0.00,Good,56.00,Moderate,26.00,0.58
Peru,Chota,25.00,Good,0.00,Good,7.00,Good,0.00,Good,25.00,Good,26.00,0.58
Peru,Andahuaylas,26.00,Good,1.00,Good,2.00,Good,2.00,Good,26.00,Good,26.00,0.58
Peru,Huamachuco,11.00,Good,0.00,Good,11.00,Good,0.00,Good,10.00,Good,26.00,0.58
Peru,Santa,41.00,Good,0.00,Good,19.00,Good,0.00,Good,41.00,Good,26.00,0.58
